Position	P(x)	G(x)
216	4.50141e-07	11.3087
217	9.72474e-08	11.6809
218	2.63087e-08	11.9243
219	5.46288e-08	11.7838
220	2.50122e-07	11.4358
221	2.96592e-07	11.4521
222	2.17007e-07	11.533
223	3.08639e-07	11.4597
224	2.71111e-07	11.4581
225	8.70325e-08	11.7619
226	7.01469e-08	11.773
227	1.61303e-07	11.4894
228	1.50019e-07	11.4613
229	2.55467e-08	11.7602
230	4.32701e-09	11.9721
231	8.18725e-09	11.864
232	3.99614e-08	11.5335
233	8.18725e-09	11.864
234	4.32701e-09	11.9721
235	2.33177e-08	11.7374
236	1.17533e-07	11.3817
237	1.17533e-07	11.3817
238	2.30799e-08	11.7336
239	3.7232e-09	11.9512
240	3.60757e-09	11.9722
241	2.77665e-08	11.7822
242	1.62165e-07	11.4579
243	1.79584e-07	11.4868
244	3.96366e-07	11.294
245	4.47668e-07	11.2764
246	3.55854e-07	11.2721
247	8.26385e-08	11.6647
248	2.50703e-08	11.92
249	5.33904e-08	11.7785
250	2.36334e-07	11.417
251	2.78019e-07	11.4297
252	1.97316e-07	11.5065
253	2.73469e-07	11.4223
254	2.29794e-07	11.403
255	4.39537e-08	11.7515
256	9.60104e-09	11.9776
257	2.56602e-08	11.7619
258	1.25253e-07	11.4169
259	1.25995e-07	11.4202
260	2.96781e-08	11.7809
261	2.03642e-08	11.9227
262	1.30699e-07	11.6811
263	7.41633e-07	11.3434
264	1.00104e-06	11.366
265	1.02759e-06	11.3973
266	1.6267e-06	11.318
267	1.85056e-06	11.3187
268	1.79583e-06	11.3334
269	2.36945e-06	11.2737
270	2.55442e-06	11.2663
271	2.4246e-06	11.2697
272	2.95331e-06	11.2188
273	3.09324e-06	11.2059
274	2.89371e-06	11.1979
275	2.27874e-06	11.2155
276	1.02297e-06	11.5375
277	7.60687e-07	11.5915
278	8.96116e-07	11.5252
279	8.2662e-07	11.511
280	5.09431e-07	11.5736
281	5.5212e-07	11.5091
282	4.27319e-07	11.4767
283	6.16897e-08	11.7674
284	6.26578e-09	11.982
285	8.30072e-09	11.8677
286	3.9837e-08	11.5318
287	7.94944e-09	11.8566
288	2.1996e-09	11.9602
289	3.7232e-09	11.9512
290	2.30799e-08	11.7336
291	1.19106e-07	11.3897
292	1.19344e-07	11.3911
293	2.51284e-08	11.7563
294	8.72015e-09	11.9794
295	4.55903e-08	11.7737
296	2.61283e-07	11.4432
297	3.17989e-07	11.4711
298	2.46638e-07	11.5638
299	3.65005e-07	11.4958
300	3.40388e-07	11.5076
301	5.58561e-07	11.3593
302	5.9678e-07	11.333
303	4.68609e-07	11.3249
304	1.18161e-07	11.6909
305	5.11983e-08	11.833
306	8.78361e-08	11.6578
307	3.68355e-08	11.7896
308	6.26241e-08	11.6112
309	1.17139e-08	11.8931
310	1.01903e-08	11.8864
311	4.8728e-08	11.6013
312	1.73177e-08	11.8978
313	4.01627e-08	11.8197
314	2.08471e-07	11.4969
315	2.40005e-07	11.5268
316	5.33215e-07	11.3309
317	6.23559e-07	11.3253
318	5.48692e-07	11.341
319	2.79022e-07	11.5311
320	2.63186e-07	11.5153
321	1.09196e-07	11.6907
322	1.12845e-07	11.6029
323	1.54303e-08	11.8829
324	2.31307e-09	11.969
325	2.55088e-09	11.9823
326	1.95851e-08	11.8646
327	1.31981e-07	11.5614
328	1.36687e-07	11.6261
329	3.14119e-07	11.4397
330	3.43718e-07	11.4419
331	2.39373e-07	11.5179
332	3.10778e-07	11.4365
333	2.559e-07	11.4123
334	4.77954e-08	11.7599
335	9.71451e-09	11.9795
336	2.56602e-08	11.7619
337	1.19876e-07	11.3939
338	1.19525e-07	11.3918
339	2.30799e-08	11.7336
340	3.7232e-09	11.9512
341	2.1996e-09	11.9602
342	7.94944e-09	11.8566
343	3.97235e-08	11.53
344	8.18725e-09	11.864
345	4.32701e-09	11.9721
346	2.35555e-08	11.7412
347	1.23804e-07	11.4061
348	1.25565e-07	11.4139
349	3.14776e-08	11.7761
350	1.93944e-08	11.8852
351	6.28857e-08	11.6087
352	3.07133e-08	11.7668
353	5.80234e-08	11.5905
354	1.18383e-08	11.8951
355	1.18383e-08	11.8951
356	5.88444e-08	11.5964
357	3.16478e-08	11.7745
358	6.87187e-08	11.6334
359	2.66353e-08	11.894
360	5.5604e-08	11.7762
361	2.37598e-07	11.4174
362	2.7893e-07	11.4295
363	1.98038e-07	11.5068
364	2.72659e-07	11.4195
365	2.28283e-07	11.3978
366	4.14869e-08	11.7361
367	5.13117e-09	11.9621
368	2.1996e-09	11.9602
369	1.09945e-08	11.888
370	7.70407e-08	11.6226
371	5.88104e-08	11.7695
372	1.42903e-07	11.6144
373	1.228e-07	11.6788
374	2.53769e-07	11.511
375	2.54043e-07	11.5126
376	1.25476e-07	11.693
377	1.50032e-07	11.6393
378	6.64034e-08	11.8165
379	1.0194e-07	11.6864
380	3.21209e-07	11.3138
381	3.82251e-07	11.2954
382	3.09341e-07	11.2926
383	6.67321e-08	11.6488
384	1.79014e-08	11.9092
385	3.87192e-08	11.8037
386	2.05934e-07	11.4941
387	2.36306e-07	11.5244
388	1.48604e-07	11.6851
389	2.15744e-07	11.6312
390	5.99208e-07	11.3031
391	7.43887e-07	11.2942
392	7.07415e-07	11.3045
393	4.74158e-07	11.3814
394	5.1516e-07	11.3451
395	4.00038e-07	11.3257
396	7.62543e-08	11.6748
397	1.23782e-08	11.9442
398	2.58808e-08	11.8279
399	1.53022e-07	11.5072
400	1.64946e-07	11.541
401	3.77385e-07	11.3461
402	1.21504e-06	10.9149
403	1.61909e-06	10.9086
404	1.73456e-06	10.9118
405	1.6022e-06	10.9001
406	1.17105e-06	10.8893
407	2.82035e-07	11.3137
408	5.42034e-08	11.6556
409	1.03846e-08	11.9178
410	2.40234e-08	11.7863
411	1.31525e-07	11.464
412	5.74505e-07	11.0644
413	7.59099e-07	11.0676
414	7.59337e-07	11.0679
415	5.76027e-07	11.0668
416	1.3761e-07	11.4836
417	3.05882e-08	11.8154
418	2.49303e-08	11.8989
419	1.20937e-07	11.6237
420	1.12152e-07	11.6978
421	2.66028e-07	11.52
422	2.81043e-07	11.5339
423	5.50714e-07	11.3432
424	6.2558e-07	11.3273
425	5.34947e-07	11.3328
426	2.40133e-07	11.5271
427	2.08599e-07	11.4973
428	4.01627e-08	11.8197
429	1.73177e-08	11.8978
430	4.72044e-08	11.5904
431	8.30072e-09	11.8677
432	4.67829e-09	11.9832
433	3.66346e-08	11.7851
434	2.35714e-07	11.4889
435	2.81309e-07	11.5249
436	2.04179e-07	11.6584
437	3.09984e-07	11.6089
438	2.75229e-07	11.6584
439	4.98444e-07	11.5292
440	5.31254e-07	11.5298
441	3.95728e-07	11.6031
442	5.3452e-07	11.5478
443	4.95417e-07	11.5556
444	2.66472e-07	11.737
445	3.18202e-07	11.7057
446	8.04199e-07	11.4285
447	9.89973e-07	11.4223
448	9.53934e-07	11.4396
449	6.82894e-07	11.5316
450	7.86251e-07	11.5137
451	6.87817e-07	11.5397
452	9.60587e-07	11.4429
453	1.00196e-06	11.4283
454	1.54696e-06	11.2586
455	1.75894e-06	11.2313
456	1.71141e-06	11.2198
457	1.37547e-06	11.2196
458	6.11905e-07	11.4139
459	4.76029e-07	11.3969
460	9.9646e-08	11.722
461	3.75571e-08	11.8463
462	6.42792e-08	11.6441
463	1.34061e-08	11.89
464	1.31122e-08	11.8886
465	6.21925e-08	11.6458
466	3.44502e-08	11.8626
467	9.10637e-08	11.7416
468	4.42626e-07	11.4169
469	5.64557e-07	11.4346
470	5.20062e-07	11.4785
471	8.04286e-07	11.4096
472	8.602e-07	11.4102
473	1.46489e-06	11.2719
474	1.69963e-06	11.2592
475	1.66632e-06	11.2588
476	1.35734e-06	11.2823
477	6.58012e-07	11.5794
478	5.39391e-07	11.6312
479	7.9898e-07	11.5437
480	8.23855e-07	11.5411
481	6.28666e-07	11.6001
482	8.34339e-07	11.5374
483	8.12042e-07	11.5356
484	5.50013e-07	11.6177
485	7.0291e-07	11.5497
486	1.62555e-06	11.2303
487	5.12624e-06	10.7067
488	7.05522e-06	10.6978
489	8.02615e-06	10.7166
490	1.18843e-05	10.5948
491	1.3975e-05	10.589
492	1.49702e-05	10.5979
493	1.51993e-05	10.6016
494	1.4739e-05	10.5971
495	1.34333e-05	10.5921
496	1.08451e-05	10.6201
497	6.1381e-06	10.8992
498	4.88843e-06	10.9329
499	4.79645e-06	10.9209
500	4.25871e-06	10.9027
501	3.08875e-06	10.902
502	8.92068e-07	11.3427
503	3.54122e-07	11.5422
504	2.85124e-07	11.5112
505	3.87518e-08	11.7937
506	8.82869e-09	11.9158
507	3.94874e-08	11.7818
508	2.41794e-07	11.4929
509	2.88906e-07	11.5264
510	2.12391e-07	11.654
511	3.25912e-07	11.5965
512	2.95917e-07	11.6368
513	5.32492e-07	11.4856
514	5.76881e-07	11.4754
515	1.05259e-06	11.2852
516	1.23227e-06	11.2642
517	2.15699e-06	11.0532
518	2.5877e-06	11.0306
519	2.68024e-06	11.0239
520	2.46456e-06	11.0119
521	1.8552e-06	11.0152
522	6.24718e-07	11.3992
523	3.3027e-07	11.524
524	3.32286e-07	11.5025
525	5.84642e-07	11.3231
526	6.50336e-07	11.2969
527	5.52466e-07	11.2775
528	2.41536e-07	11.309
529	2.00202e-07	11.2228
530	2.80686e-07	11.1676
531	2.54583e-07	11.0794
532	3.62006e-07	11.0171
533	3.49298e-07	10.9287
534	5.10803e-07	10.8773
535	5.23632e-07	10.8101
536	7.87418e-07	10.7693
537	8.51852e-07	10.7342
538	1.30057e-06	10.686
539	1.46224e-06	10.6753
540	2.23935e-06	10.6043
541	2.57633e-06	10.6048
542	2.61525e-06	10.5865
543	2.37541e-06	10.521
544	1.76495e-06	10.3515
545	1.68802e-06	10.2783
546	1.37983e-06	10.0483
547	1.37545e-06	9.99528
548	1.61463e-06	10.0823
549	1.65628e-06	10.0703
550	2.10613e-06	10.2343
551	2.24746e-06	10.2724
552	2.17466e-06	10.2264
553	2.55571e-06	10.3676
554	4.48552e-06	10.624
555	5.43991e-06	10.7192
556	5.80461e-06	10.7596
557	8.02672e-06	10.8232
558	9.13191e-06	10.8646
559	9.52873e-06	10.8854
560	9.38102e-06	10.8908
561	1.06817e-05	10.9146
562	1.11788e-05	10.9285
563	1.10579e-05	10.9315
564	1.02865e-05	10.9314
565	1.08939e-05	10.9397
566	1.42599e-05	10.8829
567	1.60329e-05	10.88
568	1.67759e-05	10.8828
569	2.07555e-05	10.8244
570	3.50646e-05	10.4913
571	4.32992e-05	10.446
572	4.78839e-05	10.4487
573	5.0218e-05	10.4583
574	5.10336e-05	10.4639
575	5.05922e-05	10.4631
576	4.8746e-05	10.4581
577	4.49012e-05	10.4589
578	3.78553e-05	10.4994
579	3.62412e-05	10.4915
580	3.28834e-05	10.4871
581	2.67448e-05	10.5207
582	1.60024e-05	10.7938
583	1.31273e-05	10.8275
584	1.27423e-05	10.8255
585	1.1539e-05	10.8195
586	9.11606e-06	10.836
587	8.81524e-06	10.8269
588	7.82392e-06	10.8045
589	8.11946e-06	10.8021
590	1.00056e-05	10.7434
591	1.09429e-05	10.7355
592	1.12304e-05	10.7314
593	1.09402e-05	10.7176
594	9.93493e-06	10.6918
595	7.82081e-06	10.6675
596	3.8305e-06	10.7892
597	2.85648e-06	10.7528
598	9.00877e-07	10.9179
599	4.39317e-07	10.9307
600	3.52779e-07	10.946
601	4.05376e-07	11.0389
602	3.4226e-07	11.071
603	4.21e-07	11.1188
604	3.77309e-07	11.1312
605	1.87685e-07	11.2417
606	1.48915e-07	11.2475
607	2.05191e-07	11.3581
608	5.3543e-07	11.294
609	6.48408e-07	11.3156
610	5.96553e-07	11.3441
611	8.38721e-07	11.2941
612	8.7255e-07	11.2881
613	7.13632e-07	11.3003
614	2.9846e-07	11.5945
615	2.27313e-07	11.6418
616	3.48869e-07	11.526
617	3.293e-07	11.5169
618	1.55862e-07	11.6696
619	1.70007e-07	11.6153
620	6.88987e-08	11.7575
621	8.79711e-08	11.6381
622	1.66338e-08	11.9165
623	1.92139e-08	11.8908
624	9.35904e-08	11.5678
625	7.91288e-08	11.6358
626	1.69003e-07	11.4419
627	1.55396e-07	11.4247
628	2.99393e-08	11.768
629	7.60986e-09	11.9756
630	2.50769e-08	11.757
631	1.24976e-07	11.4121
632	1.26375e-07	11.4177
633	3.10041e-08	11.7739
634	1.88053e-08	11.8879
635	6.68611e-08	11.6336
636	3.56908e-08	11.8064
637	7.86592e-08	11.6479
638	2.97748e-07	11.2742
639	3.60312e-07	11.2645
640	2.92895e-07	11.2654
641	6.54938e-08	11.6419
642	1.73706e-08	11.9053
643	3.02132e-08	11.7791
644	1.29167e-07	11.4265
645	1.29283e-07	11.4264
646	3.02966e-08	11.7689
647	1.68141e-08	11.8765
648	5.28467e-08	11.6117
649	1.68141e-08	11.8765
650	3.01831e-08	11.7675
651	1.24033e-07	11.4066
652	1.22509e-07	11.4
653	2.33177e-08	11.7374
654	3.7232e-09	11.9512
655	3.7232e-09	11.9512
656	2.34458e-08	11.7392
657	1.28448e-07	11.4201
658	1.31576e-07	11.432
659	3.80152e-08	11.7855
660	3.46215e-08	11.8489
661	1.48881e-07	11.5781
662	1.48306e-07	11.6137
663	3.58135e-07	11.4291
664	1.27123e-06	11.0297
665	4.61735e-06	10.5367
666	6.43577e-06	10.5449
667	7.3375e-06	10.5698
668	7.63929e-06	10.5834
669	7.45191e-06	10.583
670	6.71678e-06	10.5772
671	5.18929e-06	10.6061
672	2.36916e-06	11.0156
673	1.59906e-06	11.1244
674	1.51049e-06	11.1212
675	1.14131e-06	11.1328
676	3.60094e-07	11.5491
677	1.95569e-07	11.7248
678	3.05316e-07	11.6693
679	2.51283e-07	11.7359
680	5.21764e-07	11.5758
681	5.76554e-07	11.5823
682	1.14064e-06	11.3878
683	1.3649e-06	11.3808
684	1.33761e-06	11.3949
685	1.04849e-06	11.4594
686	1.19339e-06	11.4379
687	1.10665e-06	11.4476
688	1.46196e-06	11.3551
689	1.54437e-06	11.336
690	1.37653e-06	11.3333
691	8.82873e-07	11.4072
692	8.73678e-07	11.371
693	6.5172e-07	11.345
694	1.14291e-07	11.6809
695	1.25739e-08	11.9174
696	5.23585e-09	11.946
697	2.94549e-08	11.7589
698	1.58763e-07	11.4324
699	1.73891e-07	11.4535
700	8.56627e-08	11.6555
701	1.05398e-07	11.6007
702	3.28968e-08	11.8848
703	4.50935e-08	11.8094
704	1.82034e-07	11.4904
705	1.96165e-07	11.5022
706	9.84409e-08	11.6886
707	1.32756e-07	11.6547
708	6.25572e-08	11.8735
709	1.41784e-07	11.7592
710	6.93159e-07	11.4254
711	9.15968e-07	11.4423
712	9.1502e-07	11.475
713	1.4669e-06	11.3906
714	1.66422e-06	11.3908
715	1.59072e-06	11.4107
716	2.13716e-06	11.3403
717	2.30974e-06	11.3311
718	3.48728e-06	11.1709
719	7.78469e-06	10.6968
720	1.01576e-05	10.6605
721	1.13695e-05	10.6685
722	1.18181e-05	10.6768
723	1.16534e-05	10.6769
724	1.08128e-05	10.6727
725	9.00889e-06	10.6896
726	5.64422e-06	10.8714
727	4.80958e-06	10.8755
728	3.13279e-06	10.9724
729	2.81423e-06	10.9567
730	2.02888e-06	10.9485
731	4.94099e-07	11.3509
732	1.41306e-07	11.5997
733	1.11347e-07	11.5336
734	2.9869e-07	11.2709
735	3.30109e-07	11.1952
736	7.33166e-07	11.0072
737	2.43074e-06	10.6183
738	3.32486e-06	10.6013
739	3.71371e-06	10.5933
740	5.6095e-06	10.4661
741	6.58951e-06	10.44
742	6.96765e-06	10.4202
743	6.86273e-06	10.3844
744	6.22806e-06	10.3194
745	4.83623e-06	10.2008
746	4.70437e-06	10.1116
747	5.54658e-06	10.0078
748	5.85495e-06	9.9331
749	5.70561e-06	9.82548
750	5.01727e-06	9.613
751	5.31533e-06	9.5104
752	5.17697e-06	9.35566
753	5.98518e-06	9.2337
754	6.28637e-06	9.13587
755	6.13548e-06	8.97541
756	6.92045e-06	8.86884
757	9.65565e-06	8.53441
758	1.11511e-05	8.44176
759	1.18687e-05	8.3893
760	1.45319e-05	8.22928
761	1.59389e-05	8.17583
762	2.05159e-05	7.9502
763	2.29858e-05	7.89093
764	3.06533e-05	7.62444
765	3.47972e-05	7.56468
766	4.73287e-05	7.28427
767	8.45539e-05	6.65063
768	0.000194541	5.8289
769	0.000517831	5.03924
770	0.000689739	5.01754
771	0.000780463	5.0549
772	0.00104283	4.9757
773	0.00117967	4.99506
774	0.0015709	4.8877
775	0.00177271	4.89899
776	0.00187601	4.92691
777	0.0019283	4.95074
778	0.00207628	4.97773
779	0.0021508	5.00535
780	0.00218784	5.0254
781	0.00220566	5.03728
782	0.0022579	5.06648
783	0.00240495	5.12025
784	0.00281647	5.18589
785	0.00302542	5.25483
786	0.00313189	5.3075
787	0.00318626	5.34344
788	0.00321384	5.36607
789	0.00322729	5.37888
790	0.00323278	5.38434
791	0.00325655	5.41024
792	0.00326874	5.425
793	0.00327404	5.43185
794	0.00327456	5.43239
795	0.00327072	5.42684
796	0.003277	5.43593
797	0.00330421	5.47166
798	0.00331973	5.49308
799	0.0033756	5.55903
800	0.00340887	5.59996
801	0.00342828	5.62482
802	0.00343893	5.63895
803	0.0034436	5.64531
804	0.00344349	5.64518
805	0.0034385	5.63846
806	0.00342724	5.62363
807	0.00340668	5.59742
808	0.00337134	5.55409
809	0.00331195	5.48384
810	0.00329553	5.46098
811	0.00329413	5.45869
812	0.00330492	5.47313
813	0.00330986	5.47979
814	0.00331012	5.47992
815	0.00330558	5.47335
816	0.00331239	5.48244
817	0.00331406	5.48471
818	0.00333058	5.5052
819	0.0033391	5.5163
820	0.00334175	5.52024
821	0.00333882	5.51767
822	0.00334867	5.53041
823	0.00335175	5.53557
824	0.00334835	5.53417
825	0.00333633	5.5259
826	0.00331	5.50938
827	0.00325741	5.48259
828	0.00315493	5.44421
829	0.00295659	5.39777
830	0.00257344	5.36678
831	0.00183383	5.48132
832	0.00157488	5.46733
833	0.00107442	5.64514
834	0.000899646	5.65464
835	0.000562594	5.95547
836	0.000445464	6.02588
837	0.000405068	6.00731
838	0.000327429	6.04914
839	0.000179369	6.55399
840	0.000128593	6.76575
841	0.000111263	6.79037
842	7.85244e-05	7.01744
843	6.74293e-05	7.04332
844	6.38575e-05	7.02779
845	5.69041e-05	7.01635
846	4.39061e-05	7.07943
847	1.99565e-05	7.83283
848	1.19943e-05	8.31489
849	9.37266e-06	8.47375
850	8.60083e-06	8.51225
851	8.75376e-06	8.62444
852	8.42021e-06	8.67301
853	7.50209e-06	8.7057
854	5.69576e-06	8.81263
855	5.25103e-06	8.85397
856	4.2478e-06	8.90057
857	2.35901e-06	9.19184
858	1.82143e-06	9.271
859	7.75391e-07	9.77013
860	4.784e-07	10.0566
861	4.40207e-07	10.2599
862	2.60929e-07	10.5403
863	2.55694e-07	10.744
864	1.37626e-07	11.0027
865	1.45781e-07	11.1633
866	5.75788e-08	11.4563
867	6.2665e-08	11.5982
868	1.88116e-07	11.4337
869	1.95324e-07	11.4487
870	9.11481e-08	11.6421
871	1.11106e-07	11.6013
872	3.34541e-08	11.8953
873	7.4847e-08	11.8099
874	4.68171e-07	11.5014
875	2.23294e-06	11.0988
876	3.13926e-06	11.1191
877	3.51742e-06	11.1451
878	3.51928e-06	11.1679
879	4.48369e-06	11.1422
880	4.86985e-06	11.1473
881	4.82327e-06	11.1572
882	4.33535e-06	11.186
883	4.7018e-06	11.1757
884	4.6363e-06	11.1758
885	5.59727e-06	11.118
886	5.96161e-06	11.1036
887	5.85847e-06	11.0954
888	5.24775e-06	11.0934
889	5.57668e-06	11.0718
890	5.46148e-06	11.054
891	4.85376e-06	11.0322
892	3.53179e-06	11.0293
893	1.04514e-06	11.4741
894	4.50896e-07	11.6698
895	4.28398e-07	11.6546
896	1.86118e-07	11.8195
897	2.93841e-07	11.6895
898	9.28561e-07	11.3003
899	1.20694e-06	11.2948
900	1.23614e-06	11.3069
901	1.82466e-06	11.2103
902	2.05052e-06	11.2012
903	1.99626e-06	11.2018
904	1.63284e-06	11.2215
905	1.77193e-06	11.1963
906	1.65596e-06	11.1783
907	1.23118e-06	11.1713
908	3.21039e-07	11.5552
909	1.22042e-07	11.7255
910	1.24401e-07	11.6395
911	1.68458e-08	11.9016
912	1.05029e-08	11.8883
913	4.16732e-08	11.5498
914	7.94944e-09	11.8566
915	2.1996e-09	11.9602
916	2.1996e-09	11.9602
917	9.47304e-09	11.8697
918	5.4854e-08	11.5684
919	2.90675e-08	11.7532
920	5.63776e-08	11.5783
921	1.16005e-08	11.8907
922	1.00769e-08	11.8836
923	4.27686e-08	11.5614
924	9.70869e-09	11.8856
925	1.1881e-08	11.9151
926	7.23807e-08	11.6295
927	3.45596e-07	11.2531
928	4.37762e-07	11.2622
929	3.88451e-07	11.2819
930	1.78474e-07	11.4835
931	1.61168e-07	11.4546
932	2.77665e-08	11.7822
933	3.84538e-09	11.9808
934	1.24309e-08	11.8933
935	1.11854e-07	11.6526
936	6.68083e-07	11.3498
937	8.92336e-07	11.3738
938	9.00125e-07	11.4075
939	7.12988e-07	11.507
940	8.71816e-07	11.5042
941	1.87915e-06	11.2981
942	2.33675e-06	11.2943
943	2.43223e-06	11.3059
944	2.21893e-06	11.3321
945	1.62985e-06	11.458
946	1.66529e-06	11.4686
947	1.41108e-06	11.5209
