Position	P(x)	G(x)
106	1.64974e-06	11.1418
107	1.46563e-06	11.1609
108	9.44768e-07	11.3073
109	8.67295e-07	11.3208
110	1.12448e-06	11.2846
111	1.13486e-06	11.2757
112	9.0412e-07	11.2751
113	3.17343e-07	11.605
114	1.85393e-07	11.7019
115	2.37756e-07	11.6447
116	5.62766e-07	11.3746
117	6.59732e-07	11.3614
118	5.75804e-07	11.3584
119	2.59623e-07	11.4936
120	2.19127e-07	11.4594
121	3.41762e-07	11.327
122	3.24841e-07	11.2582
123	1.47027e-07	11.0216
124	1.39844e-07	10.7376
125	2.38257e-07	10.4884
126	2.29077e-07	10.1652
127	3.41474e-07	9.87279
128	7.26851e-07	9.42135
129	1.93767e-06	8.89191
130	2.52455e-06	8.83708
131	2.72956e-06	8.75929
132	2.62615e-06	8.55013
133	2.99169e-06	8.47614
134	4.21997e-06	8.28226
135	7.80544e-06	7.80315
136	9.62783e-06	7.75146
137	1.49378e-05	7.47896
138	1.76346e-05	7.45214
139	2.54063e-05	7.23664
140	4.73838e-05	6.72264
141	0.000109341	6.03555
142	0.000283665	5.33585
143	0.00037288	5.32988
144	0.000418373	5.37184
145	0.000545893	5.31145
146	0.000610763	5.33344
147	0.000792092	5.23691
148	0.00129818	4.87178
149	0.00155526	4.84388
150	0.00227231	4.6055
151	0.00263631	4.58874
152	0.00282087	4.60717
153	0.00333586	4.55256
154	0.00477105	4.2745
155	0.00549895	4.23984
156	0.00586762	4.24926
157	0.00605386	4.26481
158	0.00657284	4.25515
159	0.00683459	4.26504
160	0.00696597	4.27638
161	0.00703112	4.28464
162	0.00721388	4.2938
163	0.00771821	4.27814
164	0.00796939	4.28323
165	0.0086576	4.2493
166	0.00899812	4.24965
167	0.00916556	4.25701
168	0.0096202	4.25014
169	0.0108457	4.17218
170	0.011443	4.16363
171	0.0117324	4.17083
172	0.0118715	4.17929
173	0.0122431	4.18713
174	0.0124206	4.19754
175	0.0125046	4.20541
176	0.0125432	4.21009
177	0.0125592	4.21192
178	0.0126083	4.21882
179	0.0127406	4.2346
180	0.0128025	4.24452
181	0.0128306	4.25
182	0.0128416	4.25223
183	0.0128421	4.25175
184	0.0128324	4.24828
185	0.012807	4.24049
186	0.0127513	4.22577
187	0.0126325	4.1997
188	0.0123805	4.15573
189	0.0122852	4.13673
190	0.0122499	4.12912
191	0.0121716	4.1153
192	0.0121427	4.10979
193	0.0120777	4.09945
194	0.0119359	4.08231
195	0.01163	4.05747
196	0.0115121	4.04342
197	0.0112585	4.02296
198	0.010717	4.00068
199	0.0105089	3.98209
200	0.0100674	3.96043
201	0.00989897	3.94315
202	0.00954416	3.92122
203	0.00940986	3.90512
204	0.00935999	3.89664
205	0.00925468	3.8824
206	0.00903598	3.8616
207	0.00858525	3.83761
208	0.00841766	3.81689
209	0.00807479	3.78935
210	0.00794844	3.76968
211	0.00790336	3.76003
212	0.00789163	3.75894
213	0.00785988	3.75217
214	0.00779199	3.73858
215	0.00765428	3.71628
216	0.0073794	3.68382
217	0.00728126	3.6642
218	0.00708584	3.63356
219	0.0067008	3.59082
220	0.0059464	3.5427
221	0.00447472	3.53692
222	0.00161529	4.2213
223	0.000605352	4.97145
224	0.000250029	5.78979
225	0.000125532	6.55116
226	8.22006e-05	7.02881
227	6.75383e-05	7.2027
228	6.36386e-05	7.24175
229	5.43259e-05	7.37897
230	5.26865e-05	7.40832
231	5.64729e-05	7.40952
232	5.66246e-05	7.42577
233	5.35832e-05	7.46112
234	4.63665e-05	7.57567
235	4.51908e-05	7.60074
236	4.1062e-05	7.66773
237	4.12515e-05	7.68565
238	3.91593e-05	7.71901
239	4.04312e-05	7.73754
240	3.97116e-05	7.75602
241	3.69853e-05	7.78683
242	3.14025e-05	7.88448
243	3.01048e-05	7.90125
244	2.70229e-05	7.942
245	2.66132e-05	7.94952
246	2.50168e-05	7.95548
247	2.51996e-05	7.96035
248	2.71989e-05	7.97824
249	2.78922e-05	7.98547
250	3.09133e-05	8.00678
251	3.2239e-05	8.0172
252	3.69883e-05	8.02698
253	3.93008e-05	8.03545
254	4.02402e-05	8.02915
255	4.42081e-05	8.02357
256	4.61305e-05	8.01777
257	4.6794e-05	7.99802
258	4.64496e-05	7.95182
259	4.80581e-05	7.93444
260	4.84822e-05	7.90394
261	4.78398e-05	7.8426
262	4.91316e-05	7.81726
263	5.41172e-05	7.75606
264	5.65868e-05	7.72906
265	5.74895e-05	7.70102
266	5.71156e-05	7.65018
267	5.90241e-05	7.62449
268	6.56546e-05	7.54733
269	8.56459e-05	7.28028
270	9.59879e-05	7.2193
271	0.00010113	7.20402
272	0.000103307	7.19225
273	0.000103437	7.16546
274	0.000101457	7.10729
275	9.62294e-05	6.99152
276	9.53135e-05	6.95215
277	9.73141e-05	6.9427
278	9.72426e-05	6.91963
279	9.49462e-05	6.86818
280	9.56236e-05	6.85501
281	9.42437e-05	6.82165
282	9.56326e-05	6.81499
283	9.49713e-05	6.79392
284	9.70769e-05	6.79164
285	9.70213e-05	6.77916
286	9.47366e-05	6.74656
287	8.88593e-05	6.68478
288	8.72795e-05	6.65777
289	8.80583e-05	6.64894
290	9.17438e-05	6.63757
291	9.28452e-05	6.63024
292	9.70081e-05	6.6197
293	9.83816e-05	6.61438
294	0.000102951	6.60739
295	0.000104546	6.60493
296	0.000109463	6.60533
297	0.000122071	6.59076
298	0.000153762	6.53129
299	0.000167473	6.55948
300	0.000173199	6.58564
301	0.000175257	6.59604
302	0.000181835	6.64646
303	0.00019995	6.77415
304	0.000249056	7.01173
305	0.000272271	7.15001
306	0.000283177	7.22879
307	0.000315479	7.41014
308	0.000331512	7.5103
309	0.000339282	7.56425
310	0.000342641	7.58964
311	0.000355415	7.67011
312	0.000361694	7.71222
313	0.000364233	7.73031
314	0.000364147	7.73064
315	0.000369509	7.76509
316	0.000371467	7.77851
317	0.000370799	7.7752
318	0.00037543	7.80341
319	0.000392093	7.87814
320	0.0004007	7.91977
321	0.000428717	8.00752
322	0.000443574	8.05919
323	0.000451045	8.08811
324	0.000454039	8.1009
325	0.000453646	8.10026
326	0.000449487	8.08577
327	0.00043943	8.05422
328	0.000418508	8.00041
329	0.000376443	7.92042
330	0.000292391	7.82885
331	0.000124176	7.99907
332	6.42871e-05	7.99616
333	4.30631e-05	7.89684
334	3.56103e-05	7.81747
335	1.91934e-05	7.84401
336	1.32253e-05	7.8377
337	1.10583e-05	7.82694
338	6.01975e-06	8.08294
339	4.10676e-06	8.25783
340	3.39837e-06	8.33617
341	1.66767e-06	9.0331
342	1.00577e-06	9.69827
343	8.05203e-07	10.0489
344	9.02848e-07	9.87697
345	1.43503e-06	9.22872
346	3.01769e-06	8.42581
347	3.7195e-06	8.31152
348	5.81227e-06	8.02241
349	1.15946e-05	7.53299
350	1.43439e-05	7.50408
351	1.55433e-05	7.50057
352	1.91171e-05	7.46262
353	2.07199e-05	7.46466
354	2.52995e-05	7.42247
355	2.73836e-05	7.42825
356	2.81589e-05	7.41848
357	3.08073e-05	7.42414
358	3.80109e-05	7.36505
359	5.72974e-05	7.14035
360	6.63651e-05	7.13854
361	7.05209e-05	7.15803
362	7.22258e-05	7.16499
363	7.25229e-05	7.14786
364	7.48215e-05	7.16513
365	7.5578e-05	7.16261
366	7.85802e-05	7.18857
367	7.97809e-05	7.19679
368	7.99062e-05	7.18259
369	8.16045e-05	7.20054
370	8.21353e-05	7.19925
371	8.44703e-05	7.22617
372	8.5412e-05	7.23474
373	8.54809e-05	7.22311
374	8.69239e-05	7.24081
375	9.14838e-05	7.28692
376	9.36515e-05	7.31183
377	0.000100422	7.36697
378	0.000103751	7.39901
379	0.000114097	7.45821
380	0.000145284	7.49308
381	0.000161419	7.53743
382	0.000169661	7.56973
383	0.000195104	7.59852
384	0.000208305	7.62934
385	0.000214954	7.65003
386	0.000217925	7.65804
387	0.000228763	7.68406
388	0.000234084	7.69975
389	0.000236165	7.7029
390	0.000235855	7.69101
391	0.000232911	7.6587
392	0.000225827	7.59527
393	0.00022456	7.57774
394	0.000220167	7.53786
395	0.000210295	7.46459
396	0.000189753	7.33825
397	0.000183048	7.28262
398	0.000181685	7.26724
399	0.000177086	7.23353
400	0.000166523	7.17751
401	0.000163412	7.15675
402	0.000155617	7.12199
403	0.000153636	7.11031
404	0.000155139	7.1118
405	0.000154114	7.10653
406	0.000149801	7.09499
407	0.000149666	7.09317
408	0.000153574	7.09502
409	0.000154342	7.09538
410	0.000159902	7.09681
411	0.000161664	7.09928
412	0.000160533	7.09629
413	0.000155803	7.09009
414	0.000144736	7.09747
415	0.000141327	7.09232
416	0.000141841	7.09115
417	0.000139494	7.0866
418	0.00014079	7.08692
419	0.000139338	7.08345
420	0.000141428	7.08595
421	0.000140759	7.08428
422	0.000137033	7.08052
423	0.000137068	7.08113
424	0.000134416	7.07806
425	0.000135106	7.08167
426	0.000139875	7.09732
427	0.00015399	7.12465
428	0.00016017	7.15074
429	0.000162324	7.16431
430	0.000161922	7.16558
431	0.000158945	7.158
432	0.00015939	7.16772
433	0.000163981	7.21298
434	0.000165378	7.23388
435	0.000164537	7.2388
436	0.000167166	7.27705
437	0.000176979	7.38644
438	0.000181379	7.44369
439	0.000182736	7.47072
440	0.000181858	7.47918
441	0.000178452	7.47664
442	0.000171064	7.47198
443	0.000156493	7.48602
444	0.000151911	7.48223
445	0.000142643	7.48346
446	0.000124766	7.5258
447	0.000119006	7.52242
448	0.000117671	7.52864
449	0.000119103	7.57261
450	0.0001189	7.59035
451	0.00012194	7.65984
452	0.000122901	7.69285
453	0.000122214	7.70325
454	0.000119578	7.69799
455	0.00011381	7.68214
456	0.000102298	7.66721
457	9.87614e-05	7.6535
458	9.1315e-05	7.63183
459	8.92131e-05	7.62518
460	8.42836e-05	7.60711
461	7.39477e-05	7.59843
462	5.27531e-05	7.71533
463	4.53721e-05	7.73019
464	4.29869e-05	7.72332
465	3.75102e-05	7.74748
466	3.58605e-05	7.74407
467	3.63215e-05	7.73936
468	3.53103e-05	7.73493
469	3.66502e-05	7.71956
470	3.63271e-05	7.71118
471	3.8944e-05	7.6739
472	3.94737e-05	7.65842
473	4.39889e-05	7.58777
474	5.84874e-05	7.32239
475	6.58559e-05	7.26268
476	6.91072e-05	7.24445
477	6.95042e-05	7.22777
478	6.70117e-05	7.20196
479	6.01739e-05	7.17681
480	5.91e-05	7.15446
481	6.27074e-05	7.12293
482	6.30698e-05	7.10445
483	6.01803e-05	7.08326
484	6.21466e-05	7.06211
485	7.133e-05	6.97481
486	9.8677e-05	6.67161
487	0.000112475	6.61957
488	0.000118949	6.61277
489	0.000139403	6.53676
490	0.000149496	6.5284
491	0.000153762	6.52721
492	0.000169005	6.50405
493	0.000213375	6.34034
494	0.000236126	6.31623
495	0.000301723	6.14093
496	0.000489144	5.66639
497	0.000586379	5.60449
498	0.000864337	5.30803
499	0.00165788	4.71332
500	0.00392095	3.98085
501	0.0103664	3.2585
502	0.0137119	3.24941
503	0.0154453	3.29119
504	0.0163416	3.33119
505	0.0188816	3.34158
506	0.0201904	3.37231
507	0.0208627	3.3996
508	0.0212066	3.41931
509	0.0221756	3.44624
510	0.0226695	3.46801
511	0.0229198	3.48301
512	0.0230451	3.4923
513	0.0231055	3.49723
514	0.0231303	3.4987
515	0.0231322	3.49689
516	0.0231136	3.4911
517	0.0230681	3.47944
518	0.0230634	3.47664
519	0.0230892	3.47881
520	0.023095	3.47817
521	0.0230845	3.4744
522	0.0230537	3.46615
523	0.0230527	3.46456
524	0.0230772	3.46704
525	0.0230838	3.46703
526	0.0231193	3.47094
527	0.023222	3.48091
528	0.0232711	3.48638
529	0.0232923	3.48883
530	0.023296	3.48889
531	0.0233263	3.49263
532	0.0233354	3.49374
533	0.0233273	3.49247
534	0.0232949	3.48825
535	0.023215	3.47972
536	0.0230325	3.46483
537	0.0226218	3.44188
538	0.0217024	3.4139
539	0.0213306	3.39554
540	0.0211818	3.3855
541	0.0211247	3.38083
542	0.0209923	3.37251
543	0.0209427	3.36869
544	0.0209316	3.36835
545	0.02089	3.36534
546	0.0208846	3.36598
547	0.0208514	3.36385
548	0.0207703	3.35885
549	0.0207458	3.35775
550	0.0206812	3.35375
551	0.0206659	3.35398
552	0.020617	3.35115
553	0.0205079	3.34531
554	0.0202806	3.33681
555	0.0198167	3.32837
556	0.018879	3.33088
557	0.0169985	3.38325
558	0.0163156	3.37986
559	0.0149646	3.40915
560	0.0123104	3.5731
561	0.0113654	3.59785
562	0.0110316	3.58869
563	0.010388	3.59319
564	0.0101639	3.5811
565	0.00973703	3.57259
566	0.00893051	3.58804
567	0.00741725	3.70214
568	0.00690237	3.70295
569	0.00594819	3.76295
570	0.00419117	4.0956
571	0.00360406	4.16841
572	0.00253573	4.53479
573	0.0021829	4.62322
574	0.00154811	5.02317
575	0.00134082	5.12796
576	0.00127385	5.13391
577	0.00125373	5.13053
578	0.0012161	5.12444
579	0.00114901	5.12586
580	0.00103128	5.16138
581	0.000994464	5.15048
582	0.000929757	5.14538
583	0.000817422	5.17261
584	0.000623362	5.33233
585	0.000562521	5.32667
586	0.000457552	5.37629
587	0.000276781	5.73386
588	0.000220074	5.77738
589	0.000122147	6.17149
590	9.13274e-05	6.22439
591	3.77413e-05	6.92266
592	2.07416e-05	7.30837
593	1.53461e-05	7.36563
594	5.74393e-06	8.196
595	2.64234e-06	8.93994
596	1.63433e-06	9.36941
597	1.32783e-06	9.52278
598	1.34944e-06	9.69961
599	1.15876e-06	9.79876
600	6.90386e-07	10.0873
601	5.6672e-07	10.2207
602	6.32952e-07	10.4246
603	5.46712e-07	10.5063
604	2.70959e-07	10.722
605	2.01784e-07	10.8274
606	2.43668e-07	11.0654
607	5.63337e-07	11.2681
608	6.45854e-07	11.33
609	5.53506e-07	11.3865
610	7.21901e-07	11.4097
611	6.88609e-07	11.4362
612	9.90209e-07	11.3938
613	1.03635e-06	11.3979
614	1.54956e-06	11.2983
615	1.71311e-06	11.2912
616	1.60172e-06	11.29
617	1.15923e-06	11.3368
618	1.16316e-06	11.3206
619	9.15132e-07	11.31
620	2.83645e-07	11.6283
621	1.43623e-07	11.7252
622	1.69406e-07	11.6695
623	7.58053e-08	11.7422
624	9.48089e-08	11.6515
625	1.96258e-08	11.7113
626	1.09634e-08	11.5999
627	2.9825e-08	11.7321
628	1.49321e-07	11.5631
629	1.51588e-07	11.6025
630	3.14839e-07	11.4684
631	3.27041e-07	11.467
632	5.65597e-07	11.3213
633	6.11967e-07	11.3006
634	4.82316e-07	11.28
635	1.05503e-07	11.6174
636	1.53507e-08	11.8663
637	2.40821e-09	12
638	9.16752e-09	11.8846
639	5.71786e-08	11.6187
640	3.07479e-08	11.7584
641	5.80537e-08	11.6245
642	1.01819e-08	11.8988
643	7.03665e-09	11.9604
644	5.0517e-08	11.7426
645	2.69099e-07	11.4426
646	3.18543e-07	11.465
647	6.51999e-07	11.3098
648	7.48057e-07	11.308
649	6.56127e-07	11.3131
650	3.32693e-07	11.4738
651	2.86862e-07	11.4593
652	7.35816e-08	11.7304
653	3.62898e-08	11.7722
654	6.55593e-08	11.6366
655	1.68691e-08	11.6738
656	1.37924e-08	11.6128
657	3.79083e-08	11.6178
658	1.47299e-07	11.3838
659	1.50116e-07	11.378
660	4.88027e-08	11.4371
661	3.02526e-08	11.2257
662	4.05889e-08	11.1992
663	9.90756e-08	11.2368
664	7.54647e-08	11.1039
665	1.12838e-07	11.1419
666	3.00268e-07	11.1676
667	3.30646e-07	11.1721
668	2.32259e-07	11.0906
669	2.6977e-07	11.1215
670	1.88805e-07	10.9507
671	2.35772e-07	11.0668
672	5.6696e-07	11.2468
673	1.92162e-06	11.081
674	2.52708e-06	11.1125
675	2.70249e-06	11.135
676	2.5557e-06	11.1513
677	2.98347e-06	11.1569
678	4.78915e-06	11.0176
679	5.62365e-06	11.0124
680	8.728e-06	10.8453
681	1.02472e-05	10.8342
682	1.08485e-05	10.84
683	1.08009e-05	10.8405
684	1.00795e-05	10.8378
685	8.35872e-06	10.8641
686	8.09329e-06	10.8573
687	7.14532e-06	10.8501
688	5.07567e-06	10.9043
689	4.60912e-06	10.8825
690	3.43891e-06	10.8644
691	1.00555e-06	11.207
692	3.5064e-07	11.3445
693	2.11333e-07	11.2966
694	2.33993e-07	11.3167
695	1.38115e-07	11.2354
696	1.52665e-07	11.2608
697	6.90692e-08	11.088
698	5.6205e-08	11.0365
699	8.44184e-08	11.2864
700	2.44178e-07	11.3639
701	2.64322e-07	11.3956
702	1.61161e-07	11.4803
703	1.845e-07	11.484
704	9.4733e-08	11.5529
705	1.1008e-07	11.5276
706	2.68004e-08	11.6392
707	1.80734e-08	11.6751
708	4.80592e-08	11.5736
709	9.35326e-09	11.817
710	2.78645e-09	11.9551
711	7.57487e-09	11.8724
712	4.12239e-08	11.6024
713	9.36902e-09	11.8894
714	9.3652e-09	11.8896
715	4.76833e-08	11.6476
716	1.49734e-08	11.9106
717	3.08466e-08	11.8774
718	1.68226e-07	11.6095
719	1.74859e-07	11.6528
720	3.74991e-07	11.5131
721	4.01415e-07	11.522
722	2.72966e-07	11.6103
723	3.30954e-07	11.5753
724	2.45605e-07	11.6046
725	3.31569e-07	11.5153
726	2.79748e-07	11.4862
727	5.14778e-08	11.7829
728	8.73989e-09	11.9729
729	2e-08	11.8622
730	1.07512e-07	11.5787
731	9.67774e-08	11.6228
732	1.94524e-07	11.4729
733	1.78697e-07	11.4564
734	3.70822e-08	11.7465
735	8.83779e-09	11.8246
736	1.48615e-08	11.7998
737	7.23498e-08	11.6211
738	4.81246e-08	11.716
739	9.31993e-08	11.6192
740	5.1497e-08	11.6886
741	8.07408e-08	11.6009
742	2.66547e-08	11.6151
743	3.01153e-08	11.595
744	1.02469e-07	11.5566
745	4.28576e-07	11.3096
746	5.27323e-07	11.3244
747	4.64859e-07	11.3405
748	2.17067e-07	11.5589
749	1.78964e-07	11.5938
750	3.10396e-07	11.5578
751	9.15716e-07	11.3009
752	1.14677e-06	11.3112
753	1.13298e-06	11.3251
754	8.77564e-07	11.3754
755	9.52633e-07	11.3755
756	8.12487e-07	11.3847
757	3.88743e-07	11.6022
758	3.22023e-07	11.6354
759	4.95225e-07	11.5775
760	4.82045e-07	11.5847
761	7.71035e-07	11.4791
762	8.2584e-07	11.4738
763	6.68469e-07	11.4922
764	8.03284e-07	11.4533
765	7.36915e-07	11.4409
766	9.6476e-07	11.3573
767	9.75159e-07	11.3309
768	7.53769e-07	11.3035
769	1.69799e-07	11.6039
770	3.61411e-08	11.7541
771	1.67409e-08	11.7252
772	1.76568e-08	11.6747
773	3.11951e-08	11.5432
774	9.59095e-08	11.3365
775	7.68329e-08	11.2335
776	1.23685e-07	11.1202
777	8.41111e-08	10.8094
778	1.04005e-07	10.63
779	2.08177e-07	10.577
780	5.81343e-07	10.5005
781	7.00998e-07	10.4909
782	6.47905e-07	10.3704
783	8.06457e-07	10.3927
784	7.83492e-07	10.2971
785	5.72396e-07	9.8991
786	5.63611e-07	9.76797
787	7.0132e-07	9.87574
788	6.91935e-07	9.76672
789	8.48539e-07	9.88955
790	1.4581e-06	10.1592
791	1.67708e-06	10.2276
792	1.65581e-06	10.1894
793	1.40152e-06	10.0001
794	1.43877e-06	10.008
795	1.86835e-06	10.239
796	1.98398e-06	10.2878
797	2.6975e-06	10.4756
798	5.25453e-06	10.5499
799	6.47551e-06	10.6127
800	6.95487e-06	10.6461
801	6.93441e-06	10.6509
802	6.41565e-06	10.6321
803	5.16776e-06	10.607
804	4.95257e-06	10.5907
805	5.4136e-06	10.6295
806	5.43752e-06	10.6315
807	5.03117e-06	10.5942
808	3.99492e-06	10.5047
809	3.84166e-06	10.473
810	3.26318e-06	10.3576
811	1.96211e-06	9.98179
812	1.64193e-06	9.73203
813	1.64906e-06	9.74371
814	1.46266e-06	9.54508
815	1.51754e-06	9.61788
816	1.9134e-06	9.93157
817	3.35609e-06	10.2552
818	4.03185e-06	10.3628
819	4.24913e-06	10.3997
820	4.10489e-06	10.3878
821	4.56187e-06	10.4334
822	4.60415e-06	10.4398
823	4.2313e-06	10.4112
824	3.23438e-06	10.3644
825	1.08467e-06	10.5662
826	4.32331e-07	10.6028
827	2.47465e-07	10.5427
828	2.04396e-07	10.5565
829	2.23085e-07	10.6956
830	1.55768e-07	10.6125
831	1.42058e-07	10.6079
832	1.79859e-07	10.8556
833	4.02573e-07	11.1485
834	1.27e-06	11.027
835	1.64461e-06	11.0604
836	1.71348e-06	11.0789
837	1.51943e-06	11.0914
838	9.78015e-07	11.2126
839	8.89e-07	11.2186
840	1.11456e-06	11.1959
841	1.10776e-06	11.1844
842	8.5961e-07	11.1695
843	2.41198e-07	11.4957
844	8.84706e-08	11.6355
845	8.23353e-08	11.642
846	1.81779e-07	11.4768
847	1.70504e-07	11.4644
848	3.3911e-08	11.7259
849	8.04967e-09	11.8835
850	1.30526e-08	11.8796
851	6.91691e-08	11.6554
852	4.38365e-08	11.7839
853	9.02485e-08	11.6718
854	4.80425e-08	11.7983
855	8.51517e-08	11.6958
856	3.25131e-08	11.8862
857	5.69748e-08	11.8092
858	2.29184e-07	11.5239
859	2.53395e-07	11.541
860	1.48714e-07	11.6703
861	1.84316e-07	11.6459
862	1.01929e-07	11.7659
863	1.42345e-07	11.6938
864	7.38722e-08	11.803
865	1.11682e-07	11.6958
866	5.01533e-08	11.8012
867	7.51135e-08	11.6759
868	1.33292e-08	11.9109
869	1.08506e-08	11.9036
870	4.97505e-08	11.6568
871	1.67101e-08	11.9001
872	3.32668e-08	11.8496
873	1.70716e-07	11.5839
874	7.35678e-07	11.23
875	9.57869e-07	11.2516
876	9.53576e-07	11.271
877	7.29693e-07	11.3273
878	7.98056e-07	11.3248
879	6.69591e-07	11.3313
880	2.80119e-07	11.5827
881	2.08328e-07	11.6141
882	2.9595e-07	11.5128
883	2.52842e-07	11.4852
884	4.3192e-08	11.7636
885	4.58831e-09	11.9583
886	1.23612e-09	11.9626
887	1.55858e-09	11.9839
888	8.99564e-09	11.8819
889	5.9975e-08	11.6313
890	3.41754e-08	11.774
891	6.969e-08	11.6587
892	2.40502e-08	11.8689
893	3.82014e-08	11.7777
894	1.39685e-07	11.4635
895	1.37269e-07	11.4551
896	2.55627e-08	11.7441
897	3.45461e-09	11.9496
898	1.23612e-09	11.9626
899	1.23612e-09	11.9626
900	1.28543e-09	11.9687
901	7.35296e-09	11.9357
902	6.47626e-08	11.7169
903	3.35567e-07	11.4049
904	4.10644e-07	11.4295
905	3.37726e-07	11.4796
906	4.59322e-07	11.4396
907	4.21114e-07	11.4394
908	2.03914e-07	11.5916
909	1.8921e-07	11.5609
910	3.86073e-08	11.8445
911	1.79657e-08	11.901
912	4.81572e-08	11.6455
913	7.25238e-09	11.8762
914	1.55858e-09	11.9839
915	1.23612e-09	11.9626
916	1.23612e-09	11.9626
917	1.23612e-09	11.9626
918	3.45461e-09	11.9496
919	2.50429e-08	11.7385
920	1.2997e-07	11.4362
921	1.3049e-07	11.4386
922	2.86837e-08	11.7619
923	9.36323e-09	11.9384
924	2.86837e-08	11.7619
925	1.30539e-07	11.4388
926	1.30019e-07	11.4365
927	2.50922e-08	11.7392
928	3.50392e-09	11.952
929	3.55322e-09	11.9544
930	2.83728e-08	11.7596
931	1.60568e-07	11.4833
932	1.70521e-07	11.5034
933	7.10413e-08	11.7414
934	7.37636e-08	11.7457
935	1.98714e-07	11.5295
936	1.97595e-07	11.526
937	7.10076e-08	11.7428
938	6.73296e-08	11.7319
939	1.82498e-07	11.5291
940	1.7566e-07	11.5168
941	3.33506e-07	11.3748
942	9.47287e-07	11.0287
943	1.19785e-06	11.0213
944	1.20686e-06	11.0103
945	9.76704e-07	10.9758
946	3.90647e-07	10.986
947	2.51317e-07	10.7387
948	2.74262e-07	10.6124
949	4.66894e-07	10.5217
950	5.00668e-07	10.4158
951	3.85955e-07	10.0347
952	4.27158e-07	9.86321
953	6.24988e-07	9.6455
954	6.66437e-07	9.46487
955	8.87975e-07	9.22577
956	1.52231e-06	8.7659
957	3.31135e-06	8.21093
958	4.11863e-06	8.14921
959	6.44817e-06	7.96705
960	7.4927e-06	7.94777
961	7.84864e-06	7.90645
962	9.17561e-06	7.89203
963	9.68464e-06	7.87219
964	9.68597e-06	7.79274
965	1.0333e-05	7.78511
966	1.21733e-05	7.75405
967	1.29431e-05	7.75116
968	1.3131e-05	7.71753
969	1.40068e-05	7.71604
970	1.42812e-05	7.69724
971	1.52267e-05	7.69198
972	1.76549e-05	7.64397
973	1.86544e-05	7.64055
974	2.13027e-05	7.62276
975	2.23691e-05	7.62691
976	2.53066e-05	7.64917
977	2.64811e-05	7.66748
978	2.68134e-05	7.66073
